stop_name,type,line_name,stop_id,location,identifier
Pfaueninselchaussee Ecke Königsstrasse,autobus,A18,1965291,,
Stölpchensee,autobus,A18,1965292,"52.409430239790396, 13.14381794619846",
Machnowerstrasse Ecke Königsweg,autobus,A18,1965293,"52.39761381021893, 13.143659401544761",
Erdenerstrasse Ecke Königsallee,autobus,A19,1965294,,
Wilmersdorferstrasse Ecke Kurfürstendamm,autobus,A19,1965295,,
Olivaerplatz,autobus,A19,1965296,,
Joachim-Friedrich-Strasse Ecke Kurfürstendamm,autobus,A19,1965297,"52.49797143420066, 13.296225635820692",
Breitscheidplatz,autobus,A19,1965298,"52.504438063129996, 13.33564615707506",
Wittenbergplatz,autobus,A19,1965299,"52.50188939146253, 13.342697883756577",
Potsdamerstrasse Ecke Bülowstrasse,autobus,A19,1965300,,
Bautzenerstrasse Ecke Yorckstrasse,autobus,A19,1965301,,
Katzbachstrasse Ecke Yorckstrasse,autobus,A19,1965302,"52.4916027871128, 13.376642792979641",
Mehringdamm,autobus,A19,1965303,"52.49293917608851, 13.38772030059097",
Flughafen Tempelhof,autobus,A19,1965304,,
"Tegelort, Almazeile",autobus,A20,1965305,,
Gerlindeweg Ecke Friederikestrasse,autobus,A20,1965306,"52.57564385703113, 13.228964845529648",
Falkenplatz,autobus,A20,1965307,"52.58490937545724, 13.227619925618022",
Freiheitsweg,autobus,A20,1965308,"52.589234484667436, 13.241140559071075",
Karolinenstrasse Ecke Hermsdorferdamm,autobus,A20,1965309,"52.59678679258494, 13.276661373436578",
Hatzfeldtallee Ecke Buddestrasse,autobus,A20,1965310,,
Martin-Luther-Friedhaus,autobus,A20,1965311,,
Freie Scholle,autobus,A20,1965312,"52.599851537868666, 13.301736158422598",
Waldhornstrasse Ecke Waidmannslusterdamm,autobus,A20,1965313,,
Cyclopstrasse Ecke Waidmannslusterdamm,autobus,A20,1965314,,
Oraniendamm Ecke Waidmannslusterdamm,autobus,A20,1965315,,
Am Vierrutenberg Ecke Zabel-Krüger-Damm,autobus,A20,1965316,"52.61351518095798, 13.343830308232075",
Lübars Dorfaue,autobus,A20,1965317,,
Wilhelmsruher Damm/Wentowsteig,autobus,A21,1965318,,
Oranienburgerstrasse Ecke Wilhelmsruherdamm,autobus,A21,1965319,,
Alt-Wittenau Ecke Eichborndamm,autobus,A21,1965320,"52.59187977745068, 13.32645957736823",
Scharnweberstrasse Ecke Eichborndamm,autobus,A21,1965321,,
Kurt-Schumacher-Platz,autobus,A21,1965322,"52.563438249109005, 13.32713028618972",
Kaserne Südtor,autobus,A21,1965323,"52.55685969560147, 13.3084342409763",
Heckerdamm Ecke Kurt-Schumacherdamm,autobus,A21,1965324,,
Olbersstrasse Ecke Tegeler Weg,autobus,A21,1965325,"52.529310281714686, 13.296319631796775",
Luisenplatz,autobus,A21,1965326,"52.52005408723936, 13.2995133852506",
Kantstrasse,autobus,A21,1965327,"52.50678794910284, 13.302320269833038",
Stuttgarter Platz,autobus,A21,1965328,"52.50551610729052, 13.302923303561508",
Hohenzollerndamm Ecke Seesenerstrasse,autobus,A21,1965329,,
"Moabit, Wiebestrasse",autobus,A24,1965330,,
Gotzkowskystrasse Ecke Turmstrasse,autobus,A24,1965331,"52.52721970192428, 13.330570000205638",
Stromstrasse Ecke Turmstrasse,autobus,A24,1965332,"52.526341844675855, 13.343124963846464",
Rathenowerstrasse Ecke Turmstrasse,autobus,A24,1965333,,
Alt-Moabit Ecke Rathenowerstrasse,autobus,A24,1965334,,
John-Foster-Dulles Ecke Spreeweg,autobus,A24,1965335,,
Tiergartenstrasse Ecke Großer Stern,autobus,A24,1965336,,
Potsdamerstrasse Ecke Schöneberger Ufer,autobus,A24,1965337,,
Hafenplatz,autobus,A24,1965338,"52.50392083524772, 13.375479875476426",
Askanischer Platz,autobus,A24,1965339,"52.50447897041404, 13.382295467838158",
U-Bhf. Hallesches Tor,autobus,A24,1965340,"52.497910015148264, 13.391307667735301",
Alexandrinenstrasse Ecke Neuenburgerstrasse,autobus,A24,1965341,"52.49949226647086, 13.400403454687233",
Gneisenaustrasse Ecke Zossenerstrasse,autobus,A24,1965342,,
Unionplatz,autobus,A25,1965343,"52.533059397499464, 13.337278814540305",
Gotzkowskystrasse,autobus,A25,1965344,"52.527187214573765, 13.330550930001301",
Ernst-Reuter-Platz,autobus,A25,1965345,"52.511591823135106, 13.322571528312595",
Bhf. Zoo,autobus,A25,1965346,"52.507029532025605, 13.333220118900503",
Kurfürstendamm Ecke Joachimstalerstrasse,autobus,A25,1965347,"52.503821761621026, 13.331324056667572",
Lietzenburgerstrasse Ecke Joachimstalerstrasse,autobus,A25,1965348,,
Pariserstrasse Ecke Bundesallee,autobus,A25,1965349,,
