stop_id,stop_name,type,location,in_lines,identifier,stop_description
1963268,"Rüdersdorf, Karl-Marx-Platz",Autobus,"52.468598623083736, 13.791633300477105","['S-Bhf. Friedrichshagen - Rüdersdorf, Karl-Marx-Platz']",,
1963269,"Rüdersdorf, Thälmannplatz",Autobus,"52.474663106849825, 13.77362632033625","['S-Bhf. Friedrichshagen - Rüdersdorf, Karl-Marx-Platz']",,
1963270,S-Bhf. Adlershof,strassenbahn,"52.435251,13.5408489",['84'],Q66363728,
1963271,S-Bhf. Alexanderplatz,Autobus,"52.52074877770386, 13.412147230655155","['A 57', 'A 9']",,
1963272,S-Bhf. Alexanderplatz,Omnibus,"52.52074877770386, 13.412147230655155",['O 30'],,
1963273,S-Bhf. Altglienicke,Autobus,"52.40840519773821, 13.558816171743953",['A 23'],,
1963274,S-Bhf. Baumschulenweg,Autobus,"52.4674967534767, 13.489379882069517",['A 47'],,
1963275,S-Bhf. Baumschulenweg,strassenbahn,"52.467425320387854, 13.489303343986984","['95P', '95']",,
1963276,S-Bhf. Biesdorf,Omnibus,"52.513432593832405, 13.555387279249894",['O 37'],,
1963277,S-Bhf. Friedrichsfelde-Ost,Autobus,"52.51324537165634, 13.524030584354616",['A 43'],,
1963278,S-Bhf. Friedrichshagen,Autobus,"52.45731046148184, 13.625536519339297","['S-Bhf. Friedrichshagen - Rüdersdorf, Karl-Marx-Platz']",,
1963279,S-Bhf. Friedrichshagen,strassenbahn,"52.4564126,13.6253656","['84', '87']",Q66360784,
1963280,S-Bhf. Greifswalder Strasse,strassenbahn,"52.5407234,13.4382904",['74'],Q65548932,
1963281,S-Bhf. Grünau,Autobus,"52.41361515857581, 13.573796290663196","['A 36', 'A 38']",,
1963282,S-Bhf. Grünau,strassenbahn,"52.413493,13.5746802",['86'],Q62470512,
1963283,S-Bhf. Grünbergallee,Autobus,"52.39982232817773, 13.540170966673278",['A 36'],,
1963284,S-Bhf. Jannowitzbrücke,strassenbahn,"52.51478599600389, 13.418056238742702","['22', '82', '64', '71', '11']",,
1963285,S-Bhf. Karlshorst,strassenbahn,"52.481331,13.5254433",['69'],Q65952829,
1963286,"S-Bhf. Kaulsdorf, Planitzstrasse",Autobus,"52.51113864301491, 13.58755467300039",['A 27'],,
1963287,S-Bhf. Köpenick,Autobus,"52.45882190200453, 13.579564677172508",['A 27'],,
1963288,S-Bhf. Köpenick,strassenbahn,"52.4582153,13.5790435","['82', '86', '83']",Q66370784,
1963289,S-Bhf. Mahlsdorf,Autobus,"52.51234908870327, 13.61221793610957","['A 44', 'A 44 E']",,
1963290,S-Bhf. Mahlsdorf,strassenbahn,"52.51221826761895, 13.612190748726157",['83'],,
1963291,S-Bhf. Marx-Engels-Platz,strassenbahn,"52.52299166458439, 13.401977754137919",['49'],,
1963292,S-Bhf. Ostkreuz,strassenbahn,"52.50243021718411, 13.469020052690205",['82'],,
1963293,S-Bhf. Pankow,Autobus,"52.56742037379333, 13.412250129587665","['A 55', 'A 58', 'A 45']",,
1963294,S-Bhf. Pankow,strassenbahn,"52.5675692,13.4121641","['22', '49', '46']",Q65055075,
1963295,S-Bhf. Pankow-Heinersdorf,strassenbahn,"52.577507820515834, 13.427853061920917",['49'],,
1963296,S-Bhf. Plänterwald,strassenbahn,"52.479645467025435, 13.47567729609248","['87', '92']",,
1963297,S-Bhf. Prenzlauer Allee,strassenbahn,"52.5448075,13.427408","['72', '71']",Q65219791,
1963298,S-Bhf. Rahnsdorf,Autobus,"52.451628368326396, 13.691579101298974","['A 22', 'S-Bhf. Rahnsdorf - Woltersdorfer Schleuse']",,
1963299,S-Bhf. Rummelsburg,Omnibus,"52.50179539105723, 13.478028581044718",['O 30'],,
1963300,S-Bhf. Schönhauser Allee,strassenbahn,"52.5493619,13.4135734","['22', '49', '46']",Q65088013,
1963301,S-Bhf. Spindlersfeld,strassenbahn,"52.4457311,13.5624298",['84'],Q66363397,
1963302,S-Bhf. Treptower Park,Autobus,"52.49403640886682, 13.460762565516704",['A 47'],,
1963303,S-Bhf. Warschauer Strasse,strassenbahn,"52.506416666667,13.450955555556","['3', '4']",Q111252298,
1963304,S-Bhf. Wilhelmshagen,Autobus,"52.43886122089184, 13.721060252199655",['A 22'],,
1963305,Saarbrücker Strasse Ecke Prenzlauer Allee,strassenbahn,"52.52853502182196, 13.41711797726751","['72', '71']",,
1963306,Sadowastrasse,Autobus,"52.482675472271694, 13.584833068425244",['A 8'],,
1963307,Samariterstrasse,u-bahn,"52.514722222222,13.464444444444",['E'],Q552891,
1963308,Scharnhorststrasse,Autobus,"52.530048717863, 13.374421833191816",['A 57'],,
1963309,Scharnhorststrasse Ecke Kieler Strasse,Autobus,"52.534358722624745, 13.370310836134667",['A 9'],,
1963310,"Schildow, Kirche",Autobus,"52.63581867397586, 13.377719168374458",['A 7'],,
1963311,Schillingstrasse,u-bahn,"52.520277777778,13.421666666667",['E'],Q552899,
1963312,Schumannstrasse,Autobus,"52.52350700053633, 13.379478600060418",['A 57'],,
1963313,Schönefeld Gartenstrasse,Autobus,"52.39306384968221, 13.524936786130585",['A 36'],,
1963314,"Schönefeld, Flughafen Nord",Autobus,"52.391408388594286, 13.516045082012493",['A 24'],,
1963315,"Schönefeld, Flughafen Süd",Autobus,"52.36638150611842, 13.518172113668877",['A 24'],,
1963316,"Schönefeld, Gartenstrasse",Autobus,"52.39306384968221, 13.524936786130585",['A 36'],,
1963317,"Schönefeld, Kirche",Autobus,"52.387425080944524, 13.505964115736859","['A Z', 'A 24']",,
1963318,Schönefelder Chaussee,Autobus,"52.409778884134546, 13.526974904149686",['A 23'],,
1963319,"Schöneiche, Goethepark",Autobus,"52.470798548586494, 13.68835638892532","['S-Bhf. Friedrichshagen - Rüdersdorf, Karl-Marx-Platz']",,
1963320,Schönhauser Allee,strassenbahn,"52.5537705,13.4138898",['3'],Q65076842,
1963321,Schönhauser Allee,u-bahn,"52.549328888889,13.413706111111",['A'],Q47014936,
1963322,Seelenbinderstrasse,strassenbahn,"52.4554632,13.5769303",['83'],Q66324934,
1963323,Seelenbinderstrasse,strassenbahn,"52.45577189402544, 13.577137501189938","['84', '86']",,
1963324,Seelenbinderstrasse Ecke Bahnhofstrasse,strassenbahn,"52.4554632,13.5769303",['87'],Q66324934,
1963325,Siegfriedstrasse Ecke Herzbergstrasse,strassenbahn,"52.52637512000325, 13.499791136524967",['69'],,
1963326,Sonnenallee,strassenbahn,"52.46218348846541, 13.477104416215733",['95P'],,
1963327,Spittelmarkt,strassenbahn,"52.511243321361405, 13.40494539543245","['72', '74', '64']",,
1963328,Spittelmarkt,u-bahn,"52.511111111111,13.403611111111",['A'],Q569489,
1963329,Stadion Buschallee,strassenbahn,"52.5566718,13.4869834",['70'],Q65504715,
1963330,Stadtmitte,u-bahn,"52.5122,13.3894",['A'],Q660066,
1963331,Stalinallee (Ringbahn),u-bahn,"52.514166666667,13.474722222222",['E'],Q552872,
1963332,Sterndamm,Autobus,"52.44658674940087, 13.506534865142585",['A 47'],,
1963333,Steuerhaus,Omnibus,"52.530493,13.4614989",['O 37'],,
1963334,Steuerhaus,strassenbahn,"52.530493,13.4614989","['69', '63', '64']",Q65553632,
1963335,Strab. Bf. Köpenick,strassenbahn,"52.4582153,13.5790435",['83'],Q66370784,
1963336,"Stralau, Kinderheim",Autobus,"52.4898153097415, 13.481404230737937",['A 82 P'],,
1963337,Stralauer Allee,strassenbahn,"52.49740745019046, 13.46463650693144",['82'],,
1963338,Strasse 78,Autobus,"52.614646041574915, 13.484873269723556",['A 42'],,
1963339,Strasse nach Wartenberg,Autobus,"52.56866269126953, 13.520582099858125",['A 46'],,
1963340,Strausberger Platz,u-bahn,"52.518055555556,13.430833333333",['E'],Q570999,
1963341,Taubenstrasse Ecke Glinkastrasse,strassenbahn,"52.51282807699578, 13.386550049684635",['72'],,
1963342,Thälmannplatz,Autobus,"52.45066904252597, 13.752260000383929",['S-Bhf. Rahnsdorf - Woltersdorfer Schleuse'],,
1963343,Thälmannplatz,u-bahn,"52.51167,13.38472",['A'],Q658391,
1963344,Tierpark Berlin,strassenbahn,"52.50297204519277, 13.520916474066839",['69'],,
1963345,"Treptow, Rathaus",Autobus,"52.48358899866382, 13.480324760498638",['A 47'],,
1963346,U- u. S-Bhf. Frankfurter Allee,strassenbahn,"52.5138037,13.4773772",['3'],Q65948557,
1963347,U-Bhf. Dimitroffstrasse,strassenbahn,"52.5401928,13.4113979","['22', '70', '13', '4'], ['49', '46']","Q65088313, Q65088313",
1963348,U-Bhf. Franzsösische Strasse,Autobus,"52.514766362780534, 13.389198160378083",['A 59'],,
1963349,U-Bhf. Friedrichsfelde (Tierpark),Autobus,"52.505467902077775, 13.513705817628793","['A 43', 'A 8']",,
1963350,U-Bhf. Pankow (Vinetastrasse),Autobus,"52.559329803871, 13.413333194922279","['A 58', 'A 7']",,
1963351,U-Bhf. Pankow (Vinetastrasse),strassenbahn,"52.5596168,13.413232","['22', '46'], ['49']","Q65075426, Q65075426",
1963352,U-Bhf. Stadtmitte,Autobus,"52.5104179669139, 13.389881304836392",['A 59'],,
1963353,U-Bhf. Strausberger Platz,strassenbahn,"52.51808306742478, 13.432938339097822",['1'],,
1963354,U-Bhf. Thälmannplatz,Autobus,"52.5114441966642, 13.383432905885536",['A 59'],,
1963355,Uckermarkstrasse,Autobus,"52.52145144349922, 13.596724604247981",['A 49'],,
1963356,Ulmenstrasse,Autobus,"52.48730877811447, 13.574932033917504",['A 27'],,
1963357,VEB Baustransporte,Autobus,"52.44295541604966, 13.519519091051876",['A 26'],,
1963358,VEB Schiffswerft,strassenbahn,"52.42547977761138, 13.586220039541647",['83'],,
1963359,"Waldesruh, Mahlsdorfer Allee",Autobus,"52.48493120102871, 13.629069441163518",['A 8'],,
1963360,Waldschänke,Autobus,"52.443318139967566, 13.68593963431219",['A 22'],,
1963361,Wallnerstrasse Ecke Alexanderstrasse,strassenbahn,"52.515528873421424, 13.418227297042726","['22'], ['71']",", ",
1963362,Walter-Ulbricht-Stadion,Autobus,"52.536515137173154, 13.377775719050113",['A 59'],,
1963363,Walter-Ulbricht-Stadion,strassenbahn,"52.536515137173154, 13.377775719050113","['82', '69']",,
1963364,Waltersdorf,Autobus,"52.36492901110609, 13.555712408051676",['A 38'],,
1963365,Waltersdorfer Chaussee,Autobus,"52.402177459037354, 13.51294235752257",['A 24'],,
1963366,Warschauer Strasse,Omnibus,"52.512432267445355, 13.452598837307189",['O 30'],,
1963367,Warschauer Strasse,strassenbahn,"52.50502,13.44863",['82'],Q63490275,
1963368,"Wartenberg, Dorfstrasse",Autobus,"52.57484089632958, 13.518020972979759",['A 39'],,
1963369,"Wartenberg, Siedlung",Autobus,"52.58393195902164, 13.53076033685478",['A 39'],,
1963370,Wasserwerk,strassenbahn,"52.4560563,13.6419956",['87'],Q66362601,
1963371,Waßmannsdorf,Autobus,"52.37269773285082, 13.465032652682668",['A Z'],,
1963372,Waßmannsdorfer Weg,Autobus,"52.36725754220821, 13.466690921850635",['A 24'],,
1963373,"Weißensee, Nüßlerstrasse",Autobus,"52.56398537909407, 13.469733771213992",['A 56'],,
1963374,"Weißensee, Pasedagplatz",strassenbahn,"52.5594027,13.4609594",['72'],Q65954665,
1963375,"Weißensee, Pasedagplatz/Klement-Gottwald-Allee",strassenbahn,"52.5597125027563, 13.460307340258108",['74'],,
1963376,"Weißensee, Schwarzelfenweg",Autobus,"52.56729838338304, 13.46535452978551",['A 45'],,
1963377,Weißenseer Weg,Omnibus,"52.53305919668049, 13.476252837088406",['O 37'],,
1963378,Weißenseer Weg,strassenbahn,"52.532258,13.476705",['63'],Q65942700,
1963379,Weißenseer Weg Ecke Berliner Strasse,strassenbahn,"52.532258,13.476705",['64'],Q65942700,
1963380,Wendenschloß,strassenbahn,"52.4169658,13.5885926",['83'],Q66363928,
1963381,Wendenstrasse,Autobus,"52.41578842802203, 13.549898784524798",['A 23'],,
1963382,Wicherstrasse Ecke Prenzlauer Allee,Autobus,"52.5456730102219, 13.427746498417138",['A 56'],,
1963383,Wiener Brücke,strassenbahn,"52.49588477409083, 13.43650068505988",['92'],,
1963384,"Wiener Brücke, Krüllstrasse",strassenbahn,"52.49164735650872, 13.446700972117204",['87'],,
1963385,Wilhelminenhofstrasse,strassenbahn,"52.460837970970566, 13.521054382869073",['69'],Q65951882,
1963386,Wilhelminenhofstrasse Ecke Edisonstrasse,strassenbahn,"52.4619496,13.5139049",['87'],Q65951882,
1963387,"Wilhelmsruh, Fontanestrasse",Autobus,"52.58985938767378, 13.361193570257216","['A 55', 'A 58', 'A 45']",,
1963388,Wilhelmstrasse,Autobus,"52.5100063666283, 13.384161195049645",['A 59'],,
1963389,Wilhelmstrasse,strassenbahn,"52.51000721625461, 13.384162341711823",['74'],,
1963390,Wisbyer Strasse Ecke Schönhauser Allee,strassenbahn,"52.55374610843057, 13.414453768690132",['49'],,
1963391,Wolfmarsteig,Autobus,"52.41268952057738, 13.536602630335091",['A 23'],,
1963392,Woltersdorfer Schleuse,Autobus,"52.4427723984596, 13.764524016423056",['S-Bhf. Rahnsdorf - Woltersdorfer Schleuse'],,
1963393,Wongrowitzer Steig,Autobus,"52.4669377,13.5853227",['A 27'],,
1963394,Zentralschule,Autobus,"52.43465069286089, 13.703692212644038",['A 22'],,
1963395,"Ziegenhals, VA-Dienststelle",Autobus,"52.3470916280972, 13.664196000865504",['Schmöckwitz - Ziegenhals'],,
19640,4. Ring,bus,"52.42250630689789, 13.2869490566549",A53,,4. Ring
19641,Adalbertstrasse,bus,"52.50548699996121, 13.42221404498021",A1P,,
19642,Adamstrasse,bus,"52.521029117218866, 13.19780699419913","A34,A35",,Adamstrasse Ecke Pichelsdorfer Strasse
19643,Adlershof,s-bahn,"52.434722222222,13.541388888889","KBS 106a,KBS 103,KBS 103a",Q323551,Berlin-Adlershof station
19644,Adolf-Scheidt-Platz,strassenbahn,"52.478194856980814, 13.37836902238447",96,,Adolf-Scheidt-Platz
19645,Afrikanische Str.,u-bahn,"52.560027777778,13.334633333333",C I,Q559239,Afrikanische Straße
19646,"Ahrensfeld, Kirche",bus,"52.57532170199278, 13.576515606968998",A46,,"Ahrensfeld, Kirche"
19647,Alboinstrasse Ecke Prellerweg,bus,"52.45573169907433, 13.369923338330747",A68,,
19648,Albrechtshof,s-bahn,"52.5494,13.1283",KBS 103,Q800470,Berlin Albrechtshof station
19649,Alexanderplatz,s-bahn,"52.521388888889,13.411944444444","KBS 101,KBS 102,KBS 103,KBS 103a,KBS 104",Q111324700,S-Bahnhof Berlin Alexanderplatz
196410,Alexanderplatz,u-bahn,"52.5214,13.4119","A,E",Q17173458,Alexanderplatz u-bahn station
196411,"Alexanderplatz, Grunerstrasse",bus,"52.52008326268696, 13.41408418961877",A1P,,
196412,"Alexanderplatz, Grunerstrasse",strassenbahn,"52.52008326268696, 13.41408418961877",71,,"Alexanderplatz, Grunerstrasse"
196413,"Alexanderplatz, Leninallee",strassenbahn,"52.522103158947594, 13.416511130432587",64,,
196414,"Alexanderplatz, Memhardstr.",strassenbahn,"52.5233439,13.4110773",1,Q65227406,nan+ Memhardstraße
196415,"Alexanderplatz, Memhardstrasse",strassenbahn,"52.5233439,13.4110773","11,72,74E,82,22,74,63,69",Q65227406,
196416,"Alexanderplatz, Neue Königstrasse",bus,"52.52004899287185, 13.414018555056696",O30,,
196417,Alexandrinenstrasse Ecke Neuenburgerstrasse,bus,"52.49949226647086, 13.400403454687233",A24,,
196418,Almutstrasse Ecke Berliner Strasse,bus,"52.61486318631112, 13.31700949454557",A12,,
196419,"Alt-Biesdorf, Oberfeldstrasse",bus,"52.50918606891929, 13.553347058493491","O37,A8,A8E",nan+ nan,"nan+ Alt-Biesdorf, Oberfeldstrasse"
196420,Alt-Buckow Ecke Buckower Damm,bus,"52.42365120067525, 13.436635949176258",A91,,
196421,Alt-Friedrichsfelde,strassenbahn,"52.50914093654053, 13.518129930582422",69E,,
196422,Alt-Friedrichsfelde Ecke Am Tierpark,strassenbahn,"52.50914093654053, 13.518129930582422","69,69E",,
196423,"Alt-Friedrichsfelde, Am Tierpark",bus,"52.5097025850849, 13.518832511815527","A43,O37,A8,A8E",,
196424,Alt-Heiligensee,bus,"52.60616921042186, 13.210646859320935","A14,A13",,Alt-Heiligensee
196425,Alt-Karow,bus,"52.60931228539711, 13.481265848599735",A42,,
196426,Alt-Kladow,bus,"52.454591413254434, 13.144488043956764","A34,A35",,Alt-Kladow
196427,Alt-Kladow Ecke Kladower Damm,bus,"52.453456955410275, 13.143930501157236",A35E,,
196428,"Alt-Lankwitz, Dorfaue",bus,"52.43908382575332, 13.354417745001864",A81,,
196429,Alt-Mariendorf Ecke Mariendorfer Damm,bus,"52.4401947729646, 13.38731752606722","A76,AS2s,A78, A81","nan, nan","nan, nan"
196430,Alt-Marienfelde,bus,"52.413385082183694, 13.36338063003787",A52,,Alt-Marienfelde Ecke Marienfelder Allee
196431,"Alt-Marzahn, Kirche",bus,"52.542423454435976, 13.564061751343658",O37,,"Alt-Marzahn, Kirche"
196432,Alt-Moabit,bus,"52.524078460891005, 13.357069143313803",A24,,Alt-Moabit Ecke Rathenower Strasse
196433,Alt-Moabit Ecke Gotzkowskystrasse,bus,"52.52377875537158, 13.329735095213607","A90, A86","nan, nan","nan, nan"
196434,Alt-Reinickendorf Ecke Rödern Allee,bus,"52.57586051212987, 13.347765981901512",A72,,
196435,Alt-Schmöckwitz,strassenbahn,"52.3752767,13.649549",86,Q66459540,Alt-Schmöckwitz
196436,Alt-Tempelhof Ecke Tempelhofer Damm,bus,"52.465964306830664, 13.38558297633417","A68,A76,A77,A78",nan+ nan+ nan,nan+ nan+ nan
196437,Alt-Wittenau,bus,"52.58972877186178, 13.334169215342472","A62, A62","nan, nan","Alt-Wittenau Ecke Oranienburger Straße, Alt-Wittenau Ecke Eichborndamm"
196438,Alt-Wittenau Ecke Eichborndamm,bus,"52.59187977745068, 13.32645957736823","A14,A15,A21",,
196439,Altenheim Hottengrund,bus,"52.44892366863784, 13.114237745947817",A35E,,
196440,Altglienicke station,s-bahn,"52.4073,13.5588","KBS 106a,KBS 103a",Q4736651,
196441,"Altglienicke, Kirche",bus,"52.421845729296805, 13.539407702079252",A23,,"Altglienicke, Kirche"
196442,"Altglienicke, Kirche",strassenbahn,"52.421845729296805, 13.539407702079252",84,,
196443,Am Beelitzhof,bus,"52.432202091928794, 13.186661564435827",A3,,Am Beelitzhof Ecke Kronprinzessinnenweg
196444,Am Dachsbau,bus,"52.60655284387061, 13.22984370797522",A13,,Am Dachsbau Ecke Heiligenseestrasse
196445,Am Falkenberg,strassenbahn,"52.41079970042163, 13.570452931545786",84,,
196446,Am Grossen Wannsee,bus,"52.420496581432594, 13.167192967572669","A18,A51",,Am Grossen Wannsee Ecke Königstrasse
196447,Am Großen Wannsee,bus,"52.420496581432594, 13.167192967572669",AS4,,
196448,Am Großen Wannsee Ecke Königstrasse,bus,"52.420496581432594, 13.167192967572669",A3,,
196449,Am Karlsbad,bus,"52.505510534075455, 13.36801582264215",A75,,
196450,Am Kupfergraben,strassenbahn,"52.5194208,13.3953839","46,70,11",Q65055027,Am Kupfergraben
196451,Am Nordhafen,bus,"52.53868315849872, 13.363248409190426",A70,,Am Nordhafen
196452,Am Nordhafen Ecke Tegelerstrasse,bus,"52.53843836936191, 13.362733894464787",A90,,
196453,Am Oberhafen,bus,"52.465017297775326, 13.450594183790596",A67,,Am Oberhafen
196454,Am Pilz,bus,"52.64251497264632, 13.300908054411988",A15,,
196455,Am Rosenhag,bus,"52.52474356253909, 13.621775828105108","A44,A44E",,Am Rosenhag
196456,Am Steinberg,bus,"52.55648144940878, 13.429306764151775","A45,A55,A42",,Am Steinberg Ecke Prenzlauer Promenade
196457,Am Steinberg,strassenbahn,"52.5585796,13.4333751",71,Q65103320,Am Steinberg
196458,Am Treptower Park Ecke Elsenstrasse,strassenbahn,"52.4917648672198, 13.457703881892664",87,,
196459,Am Vierrutenberg Ecke Zabel-Krüger-Damm,bus,"52.61351518095798, 13.343830308232075",A20,,
196460,Am Volkspark,bus,"52.483222065143515, 13.32036833862448",A60,,Am Volkspark Ecke Blissestrasse
196461,Amrumer Strasse,u-bahn,"52.5425,13.350277777778",G,Q557577,
196462,Amtsgericht,bus,"52.50682617853116, 13.297391449613752","AS4,A10",,
196463,Amtsgericht,strassenbahn,"52.50682617853116, 13.297391449613752","75,76",,Amtsgericht
196464,Amtsgericht Charlottenburg,bus,"52.50571853839105, 13.295347400894903",A21,,Amtsgericht Charlottenburg
196465,An der Urania,bus,"52.50313263781954, 13.3499093331407",A69,,
196466,Andreasstrasse,bus,"52.51797306914227, 13.432895480772247",O30,,Andreasstrasse/Lebuser Strasse
196467,Andreezeile,bus,"52.41046140348477, 13.267143098688617",A66,,
196468,Anhalter Bahnhof,s-bahn,"52.503055555556,13.381944444444","KBS 100d,KBS 100c,KBS 100e",Q111324573,S-Bahnhof Berlin Anhalter Bahnhof
196469,Antonplatz,strassenbahn,"52.5484803,13.4517416","72,74E,3,74,70",Q65548849,Antonplatz
196470,Antwerpener Strasse Ecke Luxemburgerstrasse,bus,"52.54412983146483, 13.354948086368704",A64,,
196471,Argentinische Allee Ecke Fischerhüttenstrasse,bus,"52.44271134249338, 13.24015363503932",A53,,
196472,Arnimallee,bus,"52.45789378609326, 13.299570204130864",A68,,Arnimallee
196473,Aroser Allee,bus,"52.57376245122369, 13.351970705456408","A14,A61",,Aroser Allee Ecke Lindauer Strasse
196474,Askanierring Ecke Falkenhagener Strasse,bus,"52.54891706140618, 13.193495587303872",A34,,Askanierring Ecke Falkenhagener Strasse
196475,Askanierring Ecke Falkenseer Chaussee,bus,"52.545679974269035, 13.194267325495874","A35,A63",,Askanierring Ecke Falkenhagener Damm
196476,Askanischer Platz,bus,"52.50447897041404, 13.382295467838158","A24,A75,A29",,
196477,Attilaplatz,bus,"52.45590179888225, 13.376512495751076","AS2s,A25,A68",,Attilaplatz
